,Year,Month,Date,film_strtitle,total_amount,total_tickets
18073,2017,10,7,UDAHARANAM SUJATHA,3532.7999999999993,23
18074,2017,10,7,VIKRAM VEDHA,35268.79999999998,237
18075,2017,10,7,VIVEGAM,25084.0,167
18076,2017,10,8,AMERICAN MADE,40337.59999999999,270
18077,2017,10,8,ANNABELLE CREATION,27955.199999999997,182
18078,2017,10,8,HARA HARA MAHADEVAKI,57291.999999999985,421
18079,2017,10,8,IT,30282.799999999996,199
18080,2017,10,8,JAI LAVA KUSA,16588.799999999996,108
18081,2017,10,8,KARUPPAN,167636.0,1132
18082,2017,10,8,MAGALIR MATTUM,50144.399999999994,332
18083,2017,10,8,MAHANUBHAVUDU,34417.999999999985,237
18084,2017,10,8,RAMALEELA,34039.999999999985,229
18085,2017,10,8,SPYDER TAMIL,155713.99999999997,1071
18086,2017,10,8,THUPPARIVAALAN,35221.59999999999,233
18087,2017,10,8,UDAHARANAM SUJATHA,3225.5999999999995,21
18088,2017,10,8,VIKRAM VEDHA,42700.8,278
18089,2017,10,8,VIVEGAM,18124.79999999999,118
18090,2017,10,9,AMERICAN MADE,27919.599999999995,191
18091,2017,10,9,ANNABELLE CREATION,19814.4,129
18092,2017,10,9,HARA HARA MAHADEVAKI,50793.59999999999,375
18093,2017,10,9,IT,22272.0,145
18094,2017,10,9,JAI LAVA KUSA,5990.400000000002,39
18095,2017,10,9,KARUPPAN,67264.4,473
18096,2017,10,9,MAGALIR MATTUM,18526.399999999994,128
18097,2017,10,9,MAHANUBHAVUDU,19424.4,132
18098,2017,10,9,RAMALEELA,13457.6,95
18099,2017,10,9,SPYDER TAMIL,61368.39999999999,442
18100,2017,10,9,THUPPARIVAALAN,15690.799999999996,104
18101,2017,10,9,UDAHARANAM SUJATHA,768.0,5
18102,2017,10,9,VIKRAM VEDHA,13079.6,87
18103,2017,10,9,VIVEGAM,4785.200000000001,33
18104,2017,10,10,AMERICAN MADE,27695.199999999993,184
18105,2017,10,10,ANNABELLE CREATION,11827.2,77
18106,2017,10,10,HARA HARA MAHADEVAKI,47933.999999999985,373
18107,2017,10,10,IT,19968.0,130
18108,2017,10,10,JAI LAVA KUSA,4454.400000000001,29
18109,2017,10,10,KARUPPAN,64015.19999999998,450
18110,2017,10,10,MAGALIR MATTUM,21858.4,146
18111,2017,10,10,MAHANUBHAVUDU,15560.799999999996,105
18112,2017,10,10,RAMALEELA,12075.2,86
18113,2017,10,10,SPYDER TAMIL,52589.99999999999,359
18114,2017,10,10,THUPPARIVAALAN,18916.399999999987,125
18115,2017,10,10,VIKRAM VEDHA,14284.8,93
18116,2017,10,10,VIVEGAM,9984.0,65
18117,2017,10,11,AMERICAN MADE,26312.799999999996,175
18118,2017,10,11,ANNABELLE CREATION,17297.6,120
18119,2017,10,11,DND SHOW  IT,12748.8,83
18120,2017,10,11,HARA HARA MAHADEVAKI,46882.79999999999,344
18121,2017,10,11,IT,12181.599999999999,83
18122,2017,10,11,JAI LAVA KUSA,5068.8,33
18123,2017,10,11,KARUPPAN,58509.19999999998,416
18124,2017,10,11,MAGALIR MATTUM,18349.19999999999,125
18125,2017,10,11,MAHANUBHAVUDU,17841.19999999999,118
18126,2017,10,11,RAMALEELA,8755.2,57
18127,2017,10,11,SPYDER TAMIL,58143.19999999999,397
18128,2017,10,11,THUPPARIVAALAN,19601.600000000002,135
18129,2017,10,11,UDAHARANAM SUJATHA,307.2,2
18130,2017,10,11,VIKRAM VEDHA,14131.199999999999,92
18131,2017,10,11,VIVEGAM,10031.200000000003,69
18132,2017,10,12,AMERICAN MADE,31499.79999999999,206
18133,2017,10,12,ANNABELLE CREATION,23217.199999999997,153
18134,2017,10,12,BLIND DATE,4147.2,27
18135,2017,10,12,HARA HARA MAHADEVAKI,54575.19999999999,359
18136,2017,10,12,IT,32563.19999999999,212
18137,2017,10,12,JAI LAVA KUSA,4158.999999999999,28
18138,2017,10,12,KARUPPAN,66768.59999999998,443
18139,2017,10,12,MAGALIR MATTUM,17971.19999999999,117
18140,2017,10,12,MAHANUBHAVUDU,20440.6,134
18141,2017,10,12,RAMALEELA,14001.199999999999,93
18142,2017,10,12,SPYDER TAMIL,53381.79999999999,354
18143,2017,10,12,THUPPARIVAALAN,22141.999999999996,146
18144,2017,10,12,VIKRAM VEDHA,15123.599999999997,104
18145,2017,10,12,VIVEGAM,10291.2,67
18146,2017,10,13,AMERICAN MADE,23725.199999999997,160
18147,2017,10,13,ANNABELLE CREATION,22118.399999999998,144
18148,2017,10,13,HARA HARA MAHADEVAKI,43149.59999999999,292
18149,2017,10,13,IT,22272.0,145
18150,2017,10,13,JAI LAVA KUSA,6144.0,40
18151,2017,10,13,KARUPPAN,61179.79999999998,414
18152,2017,10,13,MAGALIR MATTUM,26017.399999999998,174
18153,2017,10,13,MAHANUBHAVUDU,20901.399999999998,137
18154,2017,10,13,RAMALEELA,9842.199999999999,65
18155,2017,10,13,SPYDER TAMIL,55614.79999999999,375
18156,2017,10,13,THUPPARIVAALAN,24150.599999999995,160
18157,2017,10,13,VIKRAM VEDHA,9995.8,66
18158,2017,10,13,VIVEGAM,15844.399999999996,105
18159,2017,10,14,AMERICAN MADE,37076.599999999984,246
18160,2017,10,14,ANNABELLE CREATION,37667.399999999994,248
18161,2017,10,14,HARA HARA MAHADEVAKI,60140.19999999998,398
18162,2017,10,14,IT,35635.2,232
18163,2017,10,14,JAI LAVA KUSA,13859.4,93
18164,2017,10,14,KARUPPAN,131871.19999999998,877
18165,2017,10,14,MAGALIR MATTUM,44272.2,291
18166,2017,10,14,MAHANUBHAVUDU,29668.399999999994,195
18167,2017,10,14,RAMALEELA,30908.999999999993,204
18168,2017,10,14,SOLO TAMIL,14981.799999999996,104
18169,2017,10,14,SPYDER TAMIL,141867.19999999995,931
18170,2017,10,14,THUPPARIVAALAN,30270.999999999993,198
18171,2017,10,14,VIKRAM VEDHA,35977.79999999999,237
18172,2017,10,14,VIVEGAM,31062.599999999995,205
18173,2017,10,15,AMERICAN MADE,34737.19999999999,228
18174,2017,10,15,ANNABELLE CREATION,35186.19999999998,230
18175,2017,10,15,HARA HARA MAHADEVAKI,69095.99999999999,472
18176,2017,10,15,IT,34288.2,226
18177,2017,10,15,JAI LAVA KUSA,16765.999999999993,111
18178,2017,10,15,KARUPPAN,127700.39999999998,848
18179,2017,10,15,MAGALIR MATTUM,41342.0,271
18180,2017,10,15,MAHANUBHAVUDU,14308.4,95
18181,2017,10,15,RAMALEELA,35835.999999999985,237
18182,2017,10,15,SOLO TAMIL,27907.799999999996,190
18183,2017,10,15,SPYDER TAMIL,132509.19999999995,883
18184,2017,10,15,THUPPARIVAALAN,31204.39999999999,205
18185,2017,10,15,VIKRAM VEDHA,40396.799999999996,263
18186,2017,10,15,VIVEGAM,21350.4,139
18187,2017,10,16,AMERICAN MADE,18301.999999999993,121
18188,2017,10,16,ANNABELLE CREATION,15974.399999999996,104
18189,2017,10,16,HARA HARA MAHADEVAKI,28711.199999999997,198
18190,2017,10,16,IT,13386.799999999997,89
18191,2017,10,16,JAI LAVA KUSA,4324.400000000001,30
18192,2017,10,16,KARUPPAN,33709.2,225
18193,2017,10,16,MAGALIR MATTUM,10929.199999999999,73
18194,2017,10,16,MAHANUBHAVUDU,460.79999999999995,3
18195,2017,10,16,RAMALEELA,5836.800000000002,38
18196,2017,10,16,SOLO TAMIL,29408.399999999994,197
18197,2017,10,16,SPYDER TAMIL,42204.399999999994,284
18198,2017,10,16,THUPPARIVAALAN,19507.199999999986,127
18199,2017,10,16,VIKRAM VEDHA,13847.599999999999,92
18200,2017,10,16,VIVEGAM,4785.200000000001,33
18201,2017,10,17,AMERICAN MADE,14899.199999999997,97
18202,2017,10,17,ANNABELLE CREATION,14438.4,94
18203,2017,10,17,HARA HARA MAHADEVAKI,33177.59999999999,216
18204,2017,10,17,IT,13989.399999999998,92
18205,2017,10,17,JAI LAVA KUSA,4915.2,32
18206,2017,10,17,KARUPPAN,47308.799999999996,308
18207,2017,10,17,MAGALIR MATTUM,21350.4,139
18208,2017,10,17,RAMALEELA,8755.2,57
18209,2017,10,17,SOLO TAMIL,26891.799999999996,176
18210,2017,10,17,SPYDER TAMIL,49612.79999999999,323
18211,2017,10,17,THUPPARIVAALAN,17817.59999999999,116
18212,2017,10,17,VIKRAM VEDHA,16435.199999999997,107
18213,2017,10,17,VIVEGAM,14745.599999999997,96
18214,2017,10,18,CHENNAIYIL ORU NALL 2,15722.180000000002,101
18215,2017,10,18,MERSAL,888702.3199999998,5720
18216,2017,10,18,MEYADHA MAAN,51336.119999999995,330
18217,2017,10,18,SOLO TAMIL,51233.96,330
18218,2017,10,19,CHENNAIYIL ORU NALL 2,16614.7,107
18219,2017,10,19,MERSAL,943919.94,5997
18220,2017,10,19,MEYADHA MAAN,51170.34,329
18221,2017,10,19,SOLO TAMIL,51336.119999999995,330
18222,2017,10,20,CHENNAIYIL ORU NALL 2,17112.039999999994,110
18223,2017,10,20,GOLMAAL AGAIN,92797.48000000001,558
18224,2017,10,20,MERSAL,847532.0399999999,5386
18225,2017,10,20,MEYADHA MAAN,51170.34,329
18226,2017,10,20,SOLO TAMIL,50507.22,325
18227,2017,10,21,CHENNAIYIL ORU NALL 2,17112.039999999997,110
18228,2017,10,21,GOLMAAL AGAIN,98361.36000000002,592
18229,2017,10,21,MERSAL,884396.98,5617
18230,2017,10,21,MEYADHA MAAN,50838.78,327
18231,2017,10,21,RAJA THE GREAT,34835.9,211
18232,2017,10,21,SOLO TAMIL,21090.760000000002,134
18233,2017,10,22,CHENNAIYIL ORU NALL 2,17112.039999999997,110
18234,2017,10,22,GOLMAAL AGAIN,99378.90000000001,599
18235,2017,10,22,MERSAL,895394.72,5716
18236,2017,10,22,MEYADHA MAAN,51501.899999999994,331
18237,2017,10,22,RAJA THE GREAT,36247.42,219
18238,2017,10,22,SOLO TAMIL,20261.86,129
18239,2017,10,23,CHENNAIYIL ORU NALL 2,17048.419999999995,109
18240,2017,10,23,GOLMAAL AGAIN,78793.54000000001,470
18241,2017,10,23,MERSAL,597694.9,3797
18242,2017,10,23,MEYADHA MAAN,51170.34,329
18243,2017,10,23,RAJA THE GREAT,24890.080000000005,146
18244,2017,10,23,SOLO TAMIL,17112.039999999994,110
18245,2017,10,24,CHENNAIYIL ORU NALL 2,16857.559999999998,106
18246,2017,10,24,GOLMAAL AGAIN,78087.78,466
18247,2017,10,24,MERSAL,558134.68,3514
18248,2017,10,24,MEYADHA MAAN,51170.34,329
18249,2017,10,24,RAJA THE GREAT,24619.40000000001,142
18250,2017,10,24,SOLO TAMIL,15620.020000000002,101
18251,2017,10,25,CHENNAIYIL ORU NALL 2,17164.039999999997,106
18252,2017,10,25,DND SHOW MERSAL,14434.480000000003,92
18253,2017,10,25,GOLMAAL AGAIN,77478.75000000001,457
18254,2017,10,25,MERSAL,458614.1,2865
18255,2017,10,25,MEYADHA MAAN,49437.299999999996,313
18256,2017,10,25,RAJA THE GREAT,21090.6,122
18257,2017,10,25,SOLO TAMIL,16984.799999999996,108
18258,2017,10,26,CHENNAIYIL ORU NALL 2,12113.560000000003,78
18259,2017,10,26,GOLMAAL AGAIN,73720.37000000001,432
18260,2017,10,26,MERSAL,404534.95999999996,2524
18261,2017,10,26,MEYADHA MAAN,51004.56,328
18262,2017,10,26,RAJA THE GREAT,18091.12,105
18263,2017,10,26,SOLO TAMIL,16321.679999999998,104
18264,2017,10,27,CHENNAIYIL ORU NALL 2,13376.180000000002,85
18265,2017,10,27,GEOSTORM,75412.59999999999,435
18266,2017,10,27,GOLMAAL AGAIN,74220.63,441
18267,2017,10,27,JUDWAA 2,17453.029999999995,102
18268,2017,10,27,KADAISI BENCH KARTHI,14498.100000000004,93
18269,2017,10,27,KALATHUR GRAMAM,14663.880000000003,94
18270,2017,10,27,MERSAL,341027.76,2144
18271,2017,10,27,MEYADHA MAAN,67657.79999999999,434
18272,2017,10,27,SECRET SUPERSTAR,77705.84,470
18273,2017,10,27,SOLO TAMIL,16296.600000000002,102
18274,2017,10,27,THE LEGO NINJAGO MOVIE,4006.3799999999997,23
18275,2017,10,27,VICTORIA AND ABDUL,16933.52,92
18276,2017,10,27,VUNNADI OKATE ZINDAGI,16976.850000000002,103
18277,2017,10,28,CHENNAIYIL ORU NALL 2,17112.039999999994,110
18278,2017,10,28,GEOSTORM,94426.01999999999,542
18279,2017,10,28,GOLMAAL AGAIN,89350.88,536
18280,2017,10,28,JUDWAA 2,18211.929999999993,110
18281,2017,10,28,KADAISI BENCH KARTHI,16614.7,107
18282,2017,10,28,KALATHUR GRAMAM,16755.399999999994,106
18283,2017,10,28,MERSAL,405871.55999999994,2598
18284,2017,10,28,MEYADHA MAAN,80370.86,515
18285,2017,10,28,SECRET SUPERSTAR,89594.99000000002,540
18286,2017,10,28,SOLO TAMIL,16780.479999999996,108
18287,2017,10,28,THE LEGO NINJAGO MOVIE,26673.379999999994,148
18288,2017,10,28,VICTORIA AND ABDUL,16988.76,96
18289,2017,10,28,VUNNADI OKATE ZINDAGI,31050.950000000008,184
18290,2017,10,29,CHENNAIYIL ORU NALL 2,17112.039999999994,110
18291,2017,10,29,GEOSTORM,91876.79999999999,530
18292,2017,10,29,GOLMAAL AGAIN,98458.09000000001,587
18293,2017,10,29,JUDWAA 2,18211.929999999997,110
18294,2017,10,29,KADAISI BENCH KARTHI,17112.039999999994,110
18295,2017,10,29,KALATHUR GRAMAM,17112.039999999994,110
18296,2017,10,29,MERSAL,434512.95999999996,2772
18297,2017,10,29,MEYADHA MAAN,83661.38,533
18298,2017,10,29,SECRET SUPERSTAR,98199.45000000003,588
18299,2017,10,29,SOLO TAMIL,17112.039999999994,110
18300,2017,10,29,THE LEGO NINJAGO MOVIE,32590.92,182
18301,2017,10,29,VICTORIA AND ABDUL,13620.439999999997,74
18302,2017,10,29,VUNNADI OKATE ZINDAGI,33888.520000000004,197
18303,2017,10,30,CHENNAIYIL ORU NALL 2,8198.46,55
18304,2017,10,30,GEOSTORM,63623.479999999996,358
18305,2017,10,30,GOLMAAL AGAIN,62795.619999999995,367
18306,2017,10,30,JUDWAA 2,17085.62,103
18307,2017,10,30,KADAISI BENCH KARTHI,4973.399999999999,30
18308,2017,10,30,KALATHUR GRAMAM,10010.420000000004,61
18309,2017,10,30,MERSAL,208491.88,1294
18310,2017,10,30,MEYADHA MAAN,63094.87999999999,396
18311,2017,10,30,SECRET SUPERSTAR,71941.44,425
18312,2017,10,30,SOLO TAMIL,10991.640000000003,70
18313,2017,10,30,THE LEGO NINJAGO MOVIE,2760.8999999999996,15
18314,2017,10,30,VICTORIA AND ABDUL,9187.679999999997,53
18315,2017,10,30,VUNNADI OKATE ZINDAGI,9704.200000000004,55
18316,2017,10,31,CHENNAIYIL ORU NALL 2,10469.22,65
18317,2017,10,31,GEOSTORM,58939.11999999998,327
18318,2017,10,31,GOLMAAL AGAIN,69729.92000000001,410
18319,2017,10,31,JUDWAA 2,17438.500000000004,105
18320,2017,10,31,KADAISI BENCH KARTHI,5954.619999999998,39
18321,2017,10,31,KALATHUR GRAMAM,11323.2,72
18322,2017,10,31,MERSAL,195372.02000000002,1205
18323,2017,10,31,MEYADHA MAAN,65847.68,420
18324,2017,10,31,SECRET SUPERSTAR,76799.56,455
18325,2017,10,31,SOLO TAMIL,13721.2,84
18326,2017,10,31,THE LEGO NINJAGO MOVIE,10123.299999999996,55
18327,2017,10,31,VICTORIA AND ABDUL,7205.96,41
18328,2017,10,31,VUNNADI OKATE ZINDAGI,10612.970000000005,62
18329,2017,11,1,CHENNAIYIL ORU NALL 2,9308.760000000002,58
18330,2017,11,1,DND SHOW VICTORIA AND ABDUL,8791.939999999999,49
18331,2017,11,1,GEOSTORM,51984.759999999995,296
18332,2017,11,1,GOLMAAL AGAIN,71835.16,417
18333,2017,11,1,JUDWAA 2,17805.91,104
18334,2017,11,1,KADAISI BENCH KARTHI,6681.359999999999,44
18335,2017,11,1,KALATHUR GRAMAM,10609.92,64
18336,2017,11,1,MERSAL,148126.56,912
18337,2017,11,1,MEYADHA MAAN,63324.279999999984,398
18338,2017,11,1,SECRET SUPERSTAR,73529.40000000001,434
18339,2017,11,1,SOLO TAMIL,12585.820000000005,79
18340,2017,11,1,THE LEGO NINJAGO MOVIE,15332.219999999994,87
18341,2017,11,1,VUNNADI OKATE ZINDAGI,9948.310000000003,57
18342,2017,11,2,BLIND DATE,5491.160000000002,36
18343,2017,11,2,CHENNAIYIL ORU NALL 2,8836.500000000002,57
18344,2017,11,2,GEOSTORM,57463.61999999998,327
18345,2017,11,2,GOLMAAL AGAIN,53403.20000000001,315
18346,2017,11,2,JUDWAA 2,17561.799999999996,102
18347,2017,11,2,KADAISI BENCH KARTHI,165.78,1
18348,2017,11,2,KALATHUR GRAMAM,12522.200000000004,78
18349,2017,11,2,MERSAL,152957.42,951
18350,2017,11,2,MEYADHA MAAN,59804.36,378
18351,2017,11,2,SECRET SUPERSTAR,76323.38,456
18352,2017,11,2,SOLO TAMIL,11514.060000000003,75
18353,2017,11,2,THE LEGO NINJAGO MOVIE,15645.099999999995,85
18354,2017,11,2,VICTORIA AND ABDUL,27225.55999999999,151
18355,2017,11,2,VUNNADI OKATE ZINDAGI,5537.3099999999995,32
18356,2017,11,3,AVAL,144497.12000000002,924
18357,2017,11,3,GEOSTORM,36624.920000000006,207
18358,2017,11,3,GOLMAAL AGAIN,48450.84000000001,282
18359,2017,11,3,ITTEFAQ,35012.34,212
18360,2017,11,3,JUDWAA 2,18035.489999999998,109
18361,2017,11,3,LOVING VINCENT,9202.999999999998,50
18362,2017,11,3,MERSAL,99208.0,620
18363,2017,11,3,MEYADHA MAAN,49144.28,310
18364,2017,11,3,SECRET SUPERSTAR,56117.47000000001,331
18365,2017,11,3,THE FOREIGNER,18998.100000000006,110
18366,2017,11,3,THITTIVASAL,11463.900000000003,71
18367,2017,11,3,THOR RAGNAROK,213666.47999999998,1233
18368,2017,11,3,URUTHIKOL,11107.260000000002,67
18369,2017,11,3,VILLAIN,23355.260000000002,141
18370,2017,11,3,VIZHITHIRU,10902.94,67
18371,2017,11,4,AVAL,165587.88,1058
18372,2017,11,4,GEOSTORM,37643.40000000001,215
18373,2017,11,4,GOLMAAL AGAIN,58179.12000000001,347
18374,2017,11,4,ITTEFAQ,40182.24,245
18375,2017,11,4,JUDWAA 2,18008.919999999995,107
18376,2017,11,4,LOVING VINCENT,14243.179999999995,78
18377,2017,11,4,MERSAL,106282.7,675
18378,2017,11,4,MEYADHA MAAN,51043.1,327
18379,2017,11,4,SECRET SUPERSTAR,59223.23000000001,356
18380,2017,11,4,THE FOREIGNER,27676.539999999994,159
18381,2017,11,4,THITTIVASAL,13058.079999999998,80
18382,2017,11,4,THOR RAGNAROK,258190.65999999997,1486
18383,2017,11,4,URUTHIKOL,16603.079999999998,102
18384,2017,11,4,VILLAIN,33791.79,202
18385,2017,11,4,VIZHITHIRU,16462.38,103
18386,2017,11,5,AVAL,176132.34,1129
18387,2017,11,5,GEOSTORM,37996.2,220
18388,2017,11,5,GOLMAAL AGAIN,76241.18000000001,458
18389,2017,11,5,ITTEFAQ,53456.34000000001,319
18390,2017,11,5,JUDWAA 2,18211.929999999997,110
18391,2017,11,5,LOVING VINCENT,11424.019999999997,67
18392,2017,11,5,MERSAL,113766.04,730
18393,2017,11,5,MEYADHA MAAN,51004.56,328
18394,2017,11,5,SECRET SUPERSTAR,70012.64,419
18395,2017,11,5,THE FOREIGNER,29360.699999999993,170
18396,2017,11,5,THITTIVASAL,16793.94,105
18397,2017,11,5,THOR RAGNAROK,259368.59999999998,1485
18398,2017,11,5,URUTHIKOL,16857.559999999998,106
18399,2017,11,5,VILLAIN,35691.53,214
18400,2017,11,5,VIZHITHIRU,17112.039999999997,110
18401,2017,11,6,AVAL,146131.68,924
18402,2017,11,6,GARUDA VEGA,5890.189999999999,34
18403,2017,11,6,GEOSTORM,15488.659999999994,86
18404,2017,11,6,GOLMAAL AGAIN,41460.91,243
18405,2017,11,6,ITTEFAQ,35909.06999999999,214
18406,2017,11,6,JUDWAA 2,18008.92,107
18407,2017,11,6,LOVING VINCENT,8834.88,48
18408,2017,11,6,MERSAL,72390.18000000001,457
18409,2017,11,6,MEYADHA MAAN,41659.100000000006,263
18410,2017,11,6,SECRET SUPERSTAR,53973.62000000001,317
18411,2017,11,6,THE FOREIGNER,16224.899999999996,90
18412,2017,11,6,THITTIVASAL,11030.180000000002,69
18413,2017,11,6,THOR RAGNAROK,172823.27999999997,963
18414,2017,11,6,URUTHIKOL,11897.62,73
18415,2017,11,6,VILLAIN,17073.58,98
18416,2017,11,6,VIZHITHIRU,8823.040000000003,60
18417,2017,11,7,AVAL,131847.68,844
18418,2017,11,7,GARUDA VEGA,4763.879999999998,27
18419,2017,11,7,GEOSTORM,12657.199999999995,70
18420,2017,11,7,GOLMAAL AGAIN,34458.939999999995,199
18421,2017,11,7,ITTEFAQ,33997.28999999999,197
18422,2017,11,7,JUDWAA 2,10612.970000000005,62
18423,2017,11,7,LOVING VINCENT,13095.879999999997,73
18424,2017,11,7,MERSAL,48648.78,299
18425,2017,11,7,MEYADHA MAAN,28691.56,178
18426,2017,11,7,SECRET SUPERSTAR,53526.500000000015,312
18427,2017,11,7,THE FOREIGNER,17485.700000000004,95
18428,2017,11,7,THITTIVASAL,9844.640000000003,60
18429,2017,11,7,THOR RAGNAROK,135416.16,761
18430,2017,11,7,URUTHIKOL,11629.68,72
18431,2017,11,7,VILLAIN,6704.7199999999975,38
18432,2017,11,7,VIZHITHIRU,7918.899999999999,49
18433,2017,11,8,AVAL,135265.44,864
18434,2017,11,8,DND SHOW LOVING VINCENT,16648.26,96
18435,2017,11,8,GARUDA VEGA,8780.900000000001,51
18436,2017,11,8,GEOSTORM,10334.979999999998,58
18437,2017,11,8,GOLMAAL AGAIN,36617.32,210
18438,2017,11,8,ITTEFAQ,35244.41,209
18439,2017,11,8,JUDWAA 2,12254.070000000002,75
18440,2017,11,8,MERSAL,58900.22,367
18441,2017,11,8,MEYADHA MAAN,36916.94,227
18442,2017,11,8,SECRET SUPERSTAR,56132.000000000015,328
18443,2017,11,8,THE FOREIGNER,15997.899999999996,90
18444,2017,11,8,THITTIVASAL,9640.320000000003,60
18445,2017,11,8,THOR RAGNAROK,133615.47999999998,758
18446,2017,11,8,URUTHIKOL,10775.7,65
18447,2017,11,8,VILLAIN,12227.500000000002,73
18448,2017,11,8,VIZHITHIRU,8977.2,56
18449,2017,11,9,AVAL,134984.04,866
18450,2017,11,9,GARUDA VEGA,7478.149999999999,43
18451,2017,11,9,GEOSTORM,184.06,1
18452,2017,11,9,GOLMAAL AGAIN,22284.580000000005,130
18453,2017,11,9,IPPADAI VELLUM,92241.56,594
18454,2017,11,9,ITTEFAQ,36220.850000000006,217
18455,2017,11,9,JUDWAA 2,14629.990000000005,86
18456,2017,11,9,LOVING VINCENT,14454.859999999997,81
18457,2017,11,9,MERSAL,46990.979999999996,289
18458,2017,11,9,MEYADHA MAAN,19012.699999999993,119
18459,2017,11,9,SECRET SUPERSTAR,55832.26000000001,330
18460,2017,11,9,THE FOREIGNER,18743.480000000003,108
18461,2017,11,9,THITTIVASAL,10201.279999999999,64
18462,2017,11,9,THOR RAGNAROK,106478.81999999998,597
18463,2017,11,9,URUTHIKOL,12229.180000000002,75
18464,2017,11,9,VILLAIN,17832.48,106
18465,2017,11,9,VIZHITHIRU,10239.820000000005,63
18466,2017,11,10,143,1721.4199999999998,11
18467,2017,11,10,A BAD MOMS CHRISTMAS,18234.239999999998,104
18468,2017,11,10,ARAM,50838.78,327
18469,2017,11,10,AVAL,156076.64,992
18470,2017,11,10,GARUDA VEGA,12662.580000000004,73
18471,2017,11,10,GOLMAAL AGAIN,19691.11999999999,119
18472,2017,11,10,IPPADAI VELLUM,101334.38,647
18473,2017,11,10,ITTEFAQ,18294.129999999997,108
18474,2017,11,10,LOVING VINCENT,15645.099999999995,85
18475,2017,11,10,MERSAL,35066.439999999995,222
18476,2017,11,10,MEYADHA MAAN,16793.94,105
18477,2017,11,10,MY LITTLE PONY,9641.679999999997,53
18478,2017,11,10,NENJIL THUNIVIRUNTHAL,33599.49999999999,215
18479,2017,11,10,QARIB QARIB SINGLLE,39708.549999999996,238
18480,2017,11,10,SECRET SUPERSTAR,38705.54,228
18481,2017,11,10,SHAADI MEIN ZAROOR AANA,18632.48,113
18482,2017,11,10,THOR RAGNAROK,149616.39999999997,840
18483,2017,11,11,143,15658.560000000001,100
18484,2017,11,11,A BAD MOMS CHRISTMAS,18927.540000000005,109
18485,2017,11,11,ARAM,69213.44,444
18486,2017,11,11,AVAL,178669.2,1148
18487,2017,11,11,GARUDA VEGA,17506.17,106
18488,2017,11,11,GOLMAAL AGAIN,19867.560000000005,120
18489,2017,11,11,IPPADAI VELLUM,134906.96,868
18490,2017,11,11,ITTEFAQ,19270.569999999996,116
18491,2017,11,11,LOVING VINCENT,18927.540000000005,109
18492,2017,11,11,MERSAL,35652.479999999996,228
18493,2017,11,11,MEYADHA MAAN,17112.039999999994,110
18494,2017,11,11,MY LITTLE PONY,26289.939999999995,149
18495,2017,11,11,NENJIL THUNIVIRUNTHAL,40778.20000000001,262
18496,2017,11,11,QARIB QARIB SINGLLE,50145.08000000001,299
18497,2017,11,11,SECRET SUPERSTAR,50986.18000000001,305
18498,2017,11,11,SHAADI MEIN ZAROOR AANA,19867.560000000005,120
18499,2017,11,11,THOR RAGNAROK,211503.71999999997,1212
18500,2017,11,12,143,14652.26,89
18501,2017,11,12,A BAD MOMS CHRISTMAS,18998.100000000006,110
18502,2017,11,12,ARAM,94589.40000000001,602
18503,2017,11,12,AVAL,174831.18,1123
18504,2017,11,12,GARUDA VEGA,18035.489999999998,109
18505,2017,11,12,GOLMAAL AGAIN,19867.560000000005,120
18506,2017,11,12,IPPADAI VELLUM,110782.0,712
18507,2017,11,12,ITTEFAQ,19161.799999999996,116
18508,2017,11,12,LOVING VINCENT,13902.679999999995,78
18509,2017,11,12,MERSAL,35193.68000000001,224
18510,2017,11,12,MEYADHA MAAN,16984.799999999996,108
18511,2017,11,12,MY LITTLE PONY,34600.26,196
18512,2017,11,12,NENJIL THUNIVIRUNTHAL,33458.8,216
18513,2017,11,12,QARIB QARIB SINGLLE,59290.90000000001,357
18514,2017,11,12,SECRET SUPERSTAR,57690.90000000001,343
18515,2017,11,12,SHAADI MEIN ZAROOR AANA,18917.69,114
18516,2017,11,12,THOR RAGNAROK,227624.39999999997,1315
18517,2017,11,13,143,4641.839999999999,28
18518,2017,11,13,A BAD MOMS CHRISTMAS,17838.500000000004,100
18519,2017,11,13,ARAM,50673.0,326
18520,2017,11,13,AVAL,116393.43999999999,744
18521,2017,11,13,GARUDA VEGA,10680.640000000005,63
18522,2017,11,13,GOLMAAL AGAIN,33277.0,196
18523,2017,11,13,IPPADAI VELLUM,62212.13999999999,403
18524,2017,11,13,ITTEFAQ,15797.400000000005,92
18525,2017,11,13,LOVING VINCENT,9653.979999999998,58
18526,2017,11,13,MERSAL,33524.259999999995,209
18527,2017,11,13,MEYADHA MAAN,11284.66,73
18528,2017,11,13,MY LITTLE PONY,14780.039999999995,84
18529,2017,11,13,NENJIL THUNIVIRUNTHAL,9206.600000000002,58
